,review_description,rating,cleaned_text,sentiment_score,vader_label,highest_emotion
114520,It a fun game,5,it a fun game,0.5106,2,positive
203450,Enjoyable but a few too many prompts to buy extras,4,enjoyable but a few too many prompts to buy extras,0.2382,2,trust
112599,Too good,5,too good,0.4404,2,trust
203274,Nice game,5,nice game,0.4215,2,trust
30999,Okay,5,okay,0.2263,2,trust
131303,awesome time pass,5,awesome time pass,0.6249,2,anticipation
107607,My sweet friend when I am in stress this game only making me cool I love this game one of my best friend,5,my sweet friend when i am in stress this game only making me cool i love this game one of my best friend,0.9538,2,positive
62163,"Chaving fun,",5,chaving fun,0.5106,2,positive
165926,Very good,5,very good,0.4927,2,trust
125961,Very satisfying,4,very satisfying,0.5095,2,trust
202997,One of my favorite game ❤️,3,one of my favorite game,0.4588,2,trust
9902,It's a fantastic playing,5,its a fantastic playing,0.6597,2,trust
253492,Good 👍,5,good,0.4404,2,trust
232366,Free gold,1,free gold,0.5106,2,positive
303581,Great game,5,great game,0.6249,2,trust
15377,Greatest game,5,greatest game,0.6369,2,trust
161617,I like it,5,i like it,0.3612,2,trust
35483,Superb exiting levels,5,superb exiting levels,0.6249,2,positive
57377,Super and interesting game,5,super and interesting game,0.765,2,positive
209193,Awesome thanks,5,awesome thanks,0.7906,2,trust
291978,Ooooo iiii8 it k like it was a good night or if done iiiii it it I hi iii ion iiiii 8k ki hi ii it,5,ooooo iiii8 it k like it was a good night or if done iiiii it it i hi iii ion iiiii 8k ki hi ii it,0.6597,2,trust
299838,Super game,4,super game,0.5994,2,trust
37063,Fun fun fun!!,5,fun fun fun,0.872,2,positive
285813,Wow gane,5,wow gane,0.5859,2,trust
92117,Ok,1,ok,0.296,2,trust
147956,I like it,4,i like it,0.3612,2,trust
155685,Cool game,5,cool game,0.3182,2,positive
61932,Awesome,3,awesome,0.6249,2,trust
220148,"Fun, addictive.",3,fun addictive,0.5106,2,positive
177892,Mind relaxing,5,mind relaxing,0.4939,2,trust
23014,Verry amazing games....,4,verry amazing games,0.5859,2,trust
169591,Good job,5,good job,0.4404,2,positive
126499,Good game,5,good game,0.4404,2,trust
241274,Greatest,5,greatest,0.6369,2,trust
140135,Nice,4,nice,0.4215,2,trust
37,Excellent game,5,excellent game,0.5719,2,trust
60142,I love match 3 games so this one is addictive.,5,i love match 3 games so this one is addictive,0.6369,2,positive
115768,Could be a little more better paced,4,could be a little more better paced,0.4432,2,trust
98451,Great,5,great,0.6249,2,trust
208851,Nice,5,nice,0.4215,2,trust
236397,Best game,5,best game,0.6369,2,trust
253241,Very interesting,4,very interesting,0.4576,2,positive
28138,Good,5,good,0.4404,2,trust
255588,It is really fun,5,it is really fun,0.5563,2,positive
259436,great,5,great,0.6249,2,trust
191256,Great game,5,great game,0.6249,2,trust
303345,good,4,good,0.4404,2,trust
254321,So much fun! Love it!,5,so much fun love it,0.8419,2,positive
97510,Very nice,5,very nice,0.4754,2,trust
29578,Very very enjoy full this game,5,very very enjoy full this game,0.5819,2,positive
286212,Good,5,good,0.4404,2,trust
42361,Awesome,5,awesome,0.6249,2,trust
59749,"Fun game , with problem solving properties",5,fun game with problem solving properties,0.4588,2,positive
58812,Having Fun,5,having fun,0.5106,2,positive
171777,Amazing,3,amazing,0.5859,2,trust
271893,Superb,5,superb,0.6249,2,positive
585,I love this game 😍 lovely timepass adventure,5,i love this game lovely timepass adventure,0.8834,2,positive
161330,Mind relax,5,mind relax,0.4404,2,trust
154201,Okay,5,okay,0.2263,2,trust
248788,cool,5,cool,0.3182,2,positive
202871,Good game,5,good game,0.4404,2,trust
302870,I am a biggest fan of it❤️❤️,5,i am a biggest fan of it,0.3182,2,trust
16925,Nice,5,nice,0.4215,2,trust
291486,Awesome,5,awesome,0.6249,2,trust
192034,it is a fantastic game to time pass.,5,it is a fantastic game to time pass,0.5574,2,anticipation
3717,Brilliant game in world 🌎,5,brilliant game in world,0.5859,2,trust
47701,Fun game,5,fun game,0.5106,2,positive
23567,Satisfied😊,5,satisfied,0.4215,2,positive
104582,Nice,5,nice,0.4215,2,trust
160572,nice game,4,nice game,0.4215,2,trust
199404,Good game keeps mind occupied,5,good game keeps mind occupied,0.4404,2,trust
186984,Fun,5,fun,0.5106,2,positive
94571,great game,5,great game,0.6249,2,trust
217857,Fun challenging,5,fun challenging,0.5994,2,positive
57581,good,5,good,0.4404,2,trust
119601,Good game to enjoy love it,4,good game to enjoy love it,0.8834,2,positive
201880,Pretty fun. Gives you something to do.....,5,pretty fun gives you something to do,0.7579,2,positive
127547,Nice apk,1,nice apk,0.4215,2,trust
117627,Nice,5,nice,0.4215,2,trust
60433,Fun,4,fun,0.5106,2,positive
188643,good,5,good,0.4404,2,trust
198817,I love my game,1,i love my game,0.6369,2,positive
207851,Very good,5,very good,0.4927,2,trust
21163,Great 😃 Just great 💯 Happy 😁,5,great just great happy,0.9169,2,trust
150665,very good,4,very good,0.4927,2,trust
93069,I really love this app... This app doesn't need that the mobile data is on we can play it after even our recharge is over i love this app... 🥰🥰,5,i really love this app this app doesnt need that the mobile data is on we can play it after even our recharge is over i love this app,0.9079,2,positive
113684,I want the things,5,i want the things,0.0772,2,trust
227552,I love 8,5,i love 8,0.6369,2,positive
131280,This game is really enjoyable and it really does help with stress☺,5,this game is really enjoyable and it really does help with stress,0.5222,2,negative
196873,Nice game,5,nice game,0.4215,2,trust
163828,I like it,5,i like it,0.3612,2,trust
305081,Enjoy....,5,enjoy,0.4939,2,trust
50190,Good one,5,good one,0.4404,2,trust
26085,Very challenging entertaining,5,very challenging entertaining,0.6214,2,positive
7975,Nice,5,nice,0.4215,2,trust
108707,"This apps is very good,",5,this apps is very good,0.4927,2,trust
197879,Stress buster game sooo awesome animation panna vanga luku award than kudukanum veralevel da massssssss maranam na ipa level 4048 romba interest ae poguthu 😊😊😊🙀🙀,5,stress buster game sooo awesome animation panna vanga luku award than kudukanum veralevel da massssssss maranam na ipa level 4048 romba interest ae poguthu,0.8316,2,positive
109928,Lovely game,5,lovely game,0.5859,2,trust
299028,Good game to many micro transactions.,4,good game to many micro transactions,0.4404,2,trust
169205,Good,5,good,0.4404,2,trust
197236,Very good experience with this game really enjoyable game,2,very good experience with this game really enjoyable game,0.7496,2,trust
46357,"I have a lot of fun generally playing, but it's also a lot of fun doing challenges with friends, weekly challenges and races!",5,i have a lot of fun generally playing but its also a lot of fun doing challenges with friends weekly challenges and races,0.9194,2,positive
297874,I love this game,5,i love this game,0.6369,2,positive
27408,Good,5,good,0.4404,2,trust
89166,Good,5,good,0.4404,2,trust
120772,love it,5,love it,0.6369,2,positive
227341,"Love candy crush ,soooo vibrant",5,love candy crush soooo vibrant,0.7906,2,positive
194777,Well done Nice game,5,well done nice game,0.5994,2,trust
230713,Need to clean bugs,1,need to clean bugs,0.4019,2,trust
40487,Great way to pass time,5,great way to pass time,0.6249,2,anticipation
27904,"Easy to play, very addictive and enjoyable",5,easy to play very addictive and enjoyable,0.8158,2,trust
88559,Super games,5,super games,0.5994,2,trust
121292,Good,5,good,0.4404,2,trust
180372,Nice,5,nice,0.4215,2,trust
287770,Good game👍,3,good game,0.4404,2,trust
202889,Too good. Love the game so much,5,too good love the game so much,0.7964,2,positive
85043,Excellent time waster. No ads. And that's rare for a free game.,5,excellent time waster no ads and thats rare for a free game,0.7003,2,trust
56788,Nice,5,nice,0.4215,2,trust
162798,Just WOW Have A Best Time Passed Game 🥰🥰🥰😎😎😎,5,just wow have a best time passed game,0.8402,2,anticipation
80575,Loving the upgrades,5,loving the upgrades,0.5994,2,trust
130429,It nice,5,it nice,0.4215,2,trust
138651,Yo this game is just good download it or you be missing out my boy. Download this gayme,5,yo this game is just good download it or you be missing out my boy download this gayme,0.1779,2,negative
114841,Best,5,best,0.6369,2,trust
52288,It's a cool and stress reliever,5,its a cool and stress reliever,0.25,2,positive
89016,Love this,5,love this,0.6369,2,positive
151742,Good,5,good,0.4404,2,trust
49115,Very nice game 🎮🎮,5,very nice game,0.4754,2,trust
276567,Best game ever infinite levels and competitors all over the world,5,best game ever infinite levels and competitors all over the world,0.6369,2,positive
64019,Love this game it relaxes me,5,love this game it relaxes me,0.7717,2,positive
114807,Wonderful game 🎮,5,wonderful game,0.5719,2,trust
153704,Nice game,5,nice game,0.4215,2,trust
69597,Great👍 💯,5,great,0.6249,2,trust
173208,Super game,5,super game,0.5994,2,trust
108767,Love this game,5,love this game,0.6369,2,positive
201826,I love at,5,i love at,0.6369,2,positive
206597,Such perfect game 😃 it's a drug 😀,5,such perfect game its a drug,0.5719,2,trust
43877,Very good,4,very good,0.4927,2,trust
47391,"Nice and joyable game, recommended for all",5,nice and joyable game recommended for all,0.5574,2,trust
54540,"Excellent game,",5,excellent game,0.5719,2,trust
28598,Good,5,good,0.4404,2,trust
77487,so much fun,5,so much fun,0.5542,2,positive
290190,This game occupies my time while I'm idol. It's hard to put it away. Careful it becomes addictive.,4,this game occupies my time while im idol its hard to put it away careful it becomes addictive,0.0516,2,positive
72943,"very interesting and addictive games, I love playing it",5,very interesting and addictive games i love playing it,0.8399,2,positive
289187,"Awesome times ten super addictive, very relaxing game to play.",5,awesome times ten super addictive very relaxing game to play,0.9312,2,trust
161675,Nice,5,nice,0.4215,2,trust
130657,"So far so enjoy,, sooo much fun",5,so far so enjoy sooo much fun,0.8292,2,positive
114327,It is very much appreciated I love it,5,it is very much appreciated i love it,0.8419,2,positive
113679,Ok,4,ok,0.296,2,trust
57885,Relax,5,relax,0.4404,2,trust
209859,Nice to meet you,1,nice to meet you,0.4215,2,trust
162255,Good,5,good,0.4404,2,trust
170634,"Too much tough to play, makes one loose interest",3,too much tough to play makes one loose interest,0.3818,2,positive
108362,"No ad popping up very good I like that, 30 minutes is to much to charge up lifes. I don't like that we ave to use real money.. aowa!",2,no ad popping up very good i like that 30 minutes is to much to charge up lifes i dont like that we ave to use real money aowa,0.7615,2,trust
159244,Having fun and enjoyments... its relaxing,5,having fun and enjoyments its relaxing,0.8591,2,positive
136158,Very nice game,5,very nice game,0.4754,2,trust
206860,Good one,5,good one,0.4404,2,trust
160327,Great game,5,great game,0.6249,2,trust
253351,Yay!,5,yay,0.5267,2,trust
115925,Super,5,super,0.5994,2,trust
200044,Nice game,1,nice game,0.4215,2,trust
243310,Fantastic game this is so awesome,5,fantastic game this is so awesome,0.8702,2,trust
154366,A very good perfect and nice game,4,a very good perfect and nice game,0.8742,2,trust
238408,Good,5,good,0.4404,2,trust
215638,Good fun,5,good fun,0.7351,2,positive
213393,Amazing,5,amazing,0.5859,2,trust
45899,Relaxing I enjoyed it,5,relaxing i enjoyed it,0.7579,2,trust
42835,Fun!,5,fun,0.5106,2,positive
287787,good,3,good,0.4404,2,trust
204627,"Hand and I cordnachaion,lot of fun.",4,hand and i cordnachaionlot of fun,0.7579,2,positive
162046,"New advertisements are coming if this situation continues, surely many people will have to delete your app from my mobile phone",1,new advertisements are coming if this situation continues surely many people will have to delete your app from my mobile phone,0.4404,2,anticipation
77869,Superb,5,superb,0.6249,2,positive
112700,It keeps me very entertained when I'm bored ❤️,5,it keeps me very entertained when im bored,0.2247,2,positive
163941,Great time passer,5,great time passer,0.6249,2,anticipation
119533,Great way to pass the time the new levels make it even better,5,great way to pass the time the new levels make it even better,0.7906,2,anticipation
227046,Good to play,5,good to play,0.6486,2,trust
127510,Best candy crush saga game. Loving it.,5,best candy crush saga game loving it,0.8176,2,trust
135083,Nice,4,nice,0.4215,2,trust
240281,I play dis app,5,i play dis app,0.34,2,trust
65010,I love this game 100%🥺🥳🥰,5,i love this game 100,0.6369,2,positive
