,review_description,rating,cleaned_text,sentiment_score,vader_label,highest_emotion
239022,"Frustrated can't pass Lvl 3974. Don't have anything to help get through, so I can't play anymore. Grrr",1,frustrated cant pass lvl 3974 dont have anything to help get through so i cant play anymore grrr,-0.4056,0,negative
242662,Bad,5,bad,-0.5423,0,negative
226786,This game seems rigged in a way. On the levels that are blue with the skeletons ( very hard levels ) you don't get the things you do on the easier games. I've also noticed on the easy games when you pair a chocolate ball with a striped candy it usually causes a bunch of striped candies to appear and wipe put half the board. Well in these very hard games it doesn't work like that. It barely wipes out anything. Not to mention if I let go of 2 matched striped candies it doesn't clear the bricks.,2,this game seems rigged in a way on the levels that are blue with the skeletons very hard levels you dont get the things you do on the easier games ive also noticed on the easy games when you pair a chocolate ball with a striped candy it usually causes a bunch of striped candies to appear and wipe put half the board well in these very hard games it doesnt work like that it barely wipes out anything not to mention if i let go of 2 matched striped candies it doesnt clear the bricks,-0.0976,0,anticipation
68268,Good and bad.,3,good and bad,-0.1531,0,trust
102192,It showing the wrong hints every time n do play it self n make u defeat at the final stage the worst habit game. I suggest donot play this game...,2,it showing the wrong hints every time n do play it self n make u defeat at the final stage the worst habit game i suggest donot play this game,-0.7506,0,negative
211568,Bad .. because your buy option..and not sale my gold bar.,1,bad because your buy optionand not sale my gold bar,-0.5423,0,positive
171026,"At first it was fun and excitement playing candy crush, but after latest update it became boring and useless to play. Not only is it more nightmarishly hard difficult to play it's consuming my data.",1,at first it was fun and excitement playing candy crush but after latest update it became boring and useless to play not only is it more nightmarishly hard difficult to play its consuming my data,-0.4143,0,positive
42118,boring,2,boring,-0.3182,0,negative
121473,Did not think I would enjoy this game but now I think I'm addicted,5,did not think i would enjoy this game but now i think im addicted,-0.2057,0,trust
85166,Super fun until I got stuck and it was impossible to progress forward. It wouldn't have been so bad if I was stuck on a fun level but instead they had me stuck on a very boring one.,2,super fun until i got stuck and it was impossible to progress forward it wouldnt have been so bad if i was stuck on a fun level but instead they had me stuck on a very boring one,-0.4561,0,positive
226120,Do not like the limit placed on it now,4,do not like the limit placed on it now,-0.2755,0,trust
103204,Frustrating I was going through levels relatively OK. Got stuck on 1 so paid for gold bars. Now it seems that I can not progress through any level. It's as if it will only allow you to progress if u spend money. Don't make the same mistake I did of ever spending a penny because once you do u just become stuck on 1 for days.,2,frustrating i was going through levels relatively ok got stuck on 1 so paid for gold bars now it seems that i can not progress through any level its as if it will only allow you to progress if u spend money dont make the same mistake i did of ever spending a penny because once you do u just become stuck on 1 for days,-0.8344,0,positive
25081,"Used to be fun but there are so many extra things to click now that's very annoying. Have to use the back button to get out of joining Royale, which is dumb, and now landscape view is gone? So am I!",1,used to be fun but there are so many extra things to click now thats very annoying have to use the back button to get out of joining royale which is dumb and now landscape view is gone so am i,-0.8068,0,positive
48003,Candy crush addic 🤣🤣🤣,3,candy crush addic,-0.1531,0,trust
90767,Its so annoying ane irritating when we stuck in one level . Its becomes boring 😖 . There should be some changes make levels little bit easy,1,its so annoying ane irritating when we stuck in one level its becomes boring there should be some changes make levels little bit easy,-0.7867,0,negative
124653,Good and simple no problems,4,good and simple no problems,-0.25,0,trust
214003,"So frustrating when you are expecting an ad but the screen goes black and you have lost the level, things collected and I have to reload .not too bad if it is only occasional but annoying when it happens all the time. Please fix it!",3,so frustrating when you are expecting an ad but the screen goes black and you have lost the level things collected and i have to reload not too bad if it is only occasional but annoying when it happens all the time please fix it,-0.2195,0,negative
223276,Fun but a little too difficult to keep playing on without buying help.,4,fun but a little too difficult to keep playing on without buying help,-0.3334,0,positive
290183,meh,3,meh,-0.0772,0,trust
234969,Game is horrible u cnt play it cuz it freezing up,1,game is horrible u cnt play it cuz it freezing up,-0.3612,0,negative
124908,Extremely disappointed with whatever update happened recently. Wasn't able to open the app for days and I'm just pissed. Seriously disappointed.,1,extremely disappointed with whatever update happened recently wasnt able to open the app for days and im just pissed seriously disappointed,-0.9133,0,negative
299599,Aspects of the game can be fun but the inconsistency of game play and difficulty can be very very frustrating. There is no enjoyment in being stuck on a level for a week or more and the only way to pass the one level is to pay for boosters.,2,aspects of the game can be fun but the inconsistency of game play and difficulty can be very very frustrating there is no enjoyment in being stuck on a level for a week or more and the only way to pass the one level is to pay for boosters,-0.551,0,positive
210619,I hate this game because the ad of discpool carroms..worst,1,i hate this game because the ad of discpool carromsworst,-0.5719,0,negative
640,Boycott,1,boycott,-0.3182,0,negative
220103,Why just you be stuck so long,4,why just you be stuck so long,-0.25,0,anticipation
237169,Not getting enough ad for boosters and other help and app getting hang previously very irritating,1,not getting enough ad for boosters and other help and app getting hang previously very irritating,-0.1513,0,negative
257281,Stressful,5,stressful,-0.5106,0,trust
